"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@wesbos @syntaxfm @gatsbyjs Hell yeah! Ì†ΩÌ¥• And here's some cool people talking about using Webhooks and @Netlify to t‚Ä¶ https://t.co/uLmiXxBWnq",FALSE,1,"wesbos",2018-02-28 12:44:21,TRUE,"968828142940024832","968829222411218945","815246","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VilhelmNielsen",0,FALSE,FALSE,NA,NA
"@_shirish @Netlify Yay! Well, thanks for that one.",FALSE,1,"_shirish",2018-02-28 12:17:59,FALSE,"968818827633938432","968822588498677760","25048064","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@_shirish @Netlify Hmmm. That does sound a little odd. If you do see problems persisting, I recommend dropping supp‚Ä¶ https://t.co/5w7VS5VGdf",FALSE,0,"_shirish",2018-02-28 12:17:12,TRUE,"968818134516867072","968822392121384961","25048064","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify By the way, did I say @Netlify is awsome..Ì†ΩÌ±çÌ†ºÌæâÌ†ΩÌ±å and makes dev life so much easier. Probably‚Ä¶ https://t.co/FL8YzU9cWm",FALSE,1,"philhawksworth",2018-02-28 12:03:02,TRUE,"968815414221434880","968818827633938432","7655012","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_shirish",0,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify Probably that‚Äôs the case. Only thing I found strange that it was working flawlessly 2 days‚Ä¶ https://t.co/81rpeNdh2H",FALSE,0,"philhawksworth",2018-02-28 12:00:17,TRUE,"968815414221434880","968818134516867072","7655012","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_shirish",0,FALSE,FALSE,NA,NA
"@_shirish @Netlify I've heard people describe multiple webhooks being created through repetition of project setups‚Ä¶ https://t.co/VBlAzakCU4",FALSE,0,"_shirish",2018-02-28 11:49:29,TRUE,"968814238293573633","968815414221434880","25048064","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"RT @_shirish: @philhawksworth @Netlify Thanks for the pointer. Appreciate it! I think re-link my gitlab repo then see if it happens again.",FALSE,0,NA,2018-02-28 11:47:07,FALSE,NA,"968814818877636608",NA,"<a href=""http://enflux.org"" rel=""nofollow"">Enflux_bot</a>","ImNickHuber",1,TRUE,FALSE,NA,NA
"@philhawksworth @Netlify Thanks for the pointer. Appreciate it! I think re-link my gitlab repo then see if it happens again.",FALSE,0,"philhawksworth",2018-02-28 11:44:48,FALSE,"968813546640461826","968814238293573633","7655012","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_shirish",1,FALSE,FALSE,NA,NA
"@_shirish @Netlify Hey Shirish. The support team are often the best people to ask about this kind of thing (support‚Ä¶ https://t.co/hBotn17n6c",FALSE,0,"_shirish",2018-02-28 11:42:03,TRUE,"968805900562571266","968813546640461826","25048064","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@netlify, How come my auto deploy builds are triggering twice ? and continuous deployment settings were reset too a‚Ä¶ https://t.co/cTav7tYMr2",FALSE,1,"Netlify",2018-02-28 11:11:40,TRUE,NA,"968805900562571266","2571501973","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_shirish",0,FALSE,FALSE,NA,NA
"Branch subdomains on @Netlify... so easy!!! Ì†ΩÌ∏ç",FALSE,0,NA,2018-02-28 11:10:02,FALSE,NA,"968805486467407873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neefstweets",0,FALSE,FALSE,NA,NA
"RT @LevelUpTuts: Pro Gatsby is now for sale! 
https://t.co/0xlkynFNsD

Build lightning fast static sites using.
@gatsbyjs @reactjs @Netlify‚Ä¶",FALSE,0,NA,2018-02-28 08:20:07,FALSE,NA,"968762725932457986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RooyenJessica",13,TRUE,FALSE,NA,NA
"@Pehapkari @Netlify Bol to https://t.co/B3jZtv8EJv, ktory pouzival WordPress a presiel na https://t.co/dFbiPlX4wb,‚Ä¶ https://t.co/4umi8WIVvY",FALSE,0,"Pehapkari",2018-02-28 07:46:40,TRUE,"968610252697546753","968754308769566726","3309090742","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rmnvsl",0,FALSE,FALSE,NA,NA
"@khaled_garbaya @austriker27 @gatsbyjs @Netlify @contentful Yep! I've seen your videos. They're Ì†ΩÌ±å.",FALSE,3,"khaled_garbaya",2018-02-28 07:36:38,FALSE,"968748921475489792","968751785191137280","203016787","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saifalfalah",0,FALSE,FALSE,NA,NA
"RT @khaled_garbaya: @saifalfalah @austriker27 @gatsbyjs @Netlify @contentful Shameless self plug, i made a video series about Gatsbyjs and‚Ä¶",FALSE,0,NA,2018-02-28 07:32:24,FALSE,NA,"968750717728108545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gatsbyjs",2,TRUE,FALSE,NA,NA
"@saifalfalah @austriker27 @gatsbyjs @Netlify @contentful Shameless self plug, i made a video series about Gatsbyjs‚Ä¶ https://t.co/Nhmz2B6j2W",FALSE,20,"saifalfalah",2018-02-28 07:25:16,TRUE,"968736998981799937","968748921475489792","480589119","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","khaled_garbaya",2,FALSE,FALSE,NA,NA
"@LevelUpTuts @gatsbyjs @reactjs @Netlify @NetlifyCMS @contentful @github Doesn't @NetlifyCMS and @contentful  do th‚Ä¶ https://t.co/bFLzKEo12g",FALSE,0,"LevelUpTuts",2018-02-28 07:16:49,TRUE,"968532164911362048","968746795298967553","500342947","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nickvr_",0,FALSE,FALSE,NA,NA
"@austriker27 @gatsbyjs @Netlify @contentful What resources did you look at for Gatsby plus netlify plus contentful?",FALSE,0,"austriker27",2018-02-28 06:37:53,FALSE,"968655222477266945","968736998981799937","1232338194","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saifalfalah",0,FALSE,FALSE,NA,NA
"RT @LevelUpTuts: Pro Gatsby is now for sale! 
https://t.co/0xlkynFNsD

Build lightning fast static sites using.
@gatsbyjs @reactjs @Netlify‚Ä¶",FALSE,0,NA,2018-02-28 06:29:49,FALSE,NA,"968734967063896064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","code_squawk",13,TRUE,FALSE,NA,NA
"@LevelUpTuts @gatsbyjs @reactjs @Netlify @NetlifyCMS @contentful @github Waiting for new Meteor series!",FALSE,0,"LevelUpTuts",2018-02-28 06:07:30,FALSE,"968532164911362048","968729351515713536","500342947","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pyth0ner",0,FALSE,FALSE,NA,NA
"RT @Asa_Smith: Thanks @Netlify for the sweet sticker pack #JamStack #javascript https://t.co/nUlageFHr6",FALSE,0,NA,2018-02-28 05:59:21,FALSE,NA,"968727303105761280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chr_Bach",3,TRUE,FALSE,NA,NA
"RT @Asa_Smith: Thanks @Netlify for the sweet sticker pack #JamStack #javascript https://t.co/nUlageFHr6",FALSE,0,NA,2018-02-28 05:57:48,FALSE,NA,"968726912943247361",NA,"<a href=""http://cloudsh.com"" rel=""nofollow"">cloudshbot</a>","cloudsh",3,TRUE,FALSE,NA,NA
"RT @LoneWulfXIII: It feels so good to be able to create a website and deploy in seconds with @Netlify , I've been putting off starting a si‚Ä¶",FALSE,0,NA,2018-02-28 02:27:00,FALSE,NA,"968673862899720192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sumankumarpram1",2,TRUE,FALSE,NA,NA
"RT @LoneWulfXIII: It feels so good to be able to create a website and deploy in seconds with @Netlify , I've been putting off starting a si‚Ä¶",FALSE,0,NA,2018-02-28 02:00:22,FALSE,NA,"968667159512604672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chr_Bach",2,TRUE,FALSE,NA,NA
"It feels so good to be able to create a website and deploy in seconds with @Netlify , I've been putting off startin‚Ä¶ https://t.co/9z9pQpdPMT",FALSE,6,NA,2018-02-28 02:00:08,TRUE,NA,"968667102109405184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoneWulfXIII",2,FALSE,FALSE,NA,NA
"RT @BorisPocatko: Read more about Static sites with #KenticoCloud, @Wyam and @Netlify by  @_kbortnik on his fresh blog running on @kenticoc‚Ä¶",FALSE,0,NA,2018-02-28 01:21:03,FALSE,NA,"968657265497690112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mcbeev",3,TRUE,FALSE,NA,NA
"After digging into @gatsbyjs today for several hours I'm very impressed and want to use it for several upcoming pro‚Ä¶ https://t.co/wzRa3f3bQy",FALSE,11,NA,2018-02-28 01:12:56,TRUE,NA,"968655222477266945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","austriker27",4,FALSE,FALSE,NA,NA
"RT @Asa_Smith: Thanks @Netlify for the sweet sticker pack #JamStack #javascript https://t.co/nUlageFHr6",FALSE,0,NA,2018-02-27 23:58:20,FALSE,NA,"968636447564611584",NA,"<a href=""https://todo.mushfiqweb.com"" rel=""nofollow"">mushfiqweb</a>","mushfiqweb",3,TRUE,FALSE,NA,NA
"Thanks @Netlify for the sweet sticker pack #JamStack #javascript https://t.co/nUlageFHr6",FALSE,6,NA,2018-02-27 23:51:20,FALSE,NA,"968634686900760581",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Asa_Smith",3,FALSE,FALSE,NA,NA
"Read more about Static sites with #KenticoCloud, @Wyam and @Netlify by  @_kbortnik on his fresh blog running on‚Ä¶ https://t.co/MGJLIbHeYD",FALSE,4,NA,2018-02-27 23:18:07,TRUE,NA,"968626326205640705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BorisPocatko",3,FALSE,FALSE,NA,NA
"@rmnvsl @Netlify Jak se jmenoval ten web co jsi zmi≈àoval ve sv√©m talku co pou≈æ√≠v√° nƒõco statick√©ho? Je na Githubu? A co pou≈æ√≠v√° (Netlify? :))",FALSE,0,"rmnvsl",2018-02-27 22:14:14,FALSE,"968603805834203136","968610252697546753","467944859","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pehapkari",0,FALSE,FALSE,NA,NA
"@brianbondy @letsencrypt @brave When I started using @Netlify, Let's Encrypt was the icing on the cake.",FALSE,1,"brianbondy",2018-02-27 22:06:45,FALSE,"968602715315212288","968608369916497922","14862647","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tmkiefer",0,FALSE,FALSE,NA,NA
"RT @LevelUpTuts: Pro Gatsby is now for sale! 
https://t.co/0xlkynFNsD

Build lightning fast static sites using.
@gatsbyjs @reactjs @Netlify‚Ä¶",FALSE,0,NA,2018-02-27 22:05:43,FALSE,NA,"968608108183539717",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jrdevforlife",13,TRUE,FALSE,NA,NA
"Whoo, sounds great @Netlify! #php #staticsite https://t.co/7G931XjvTt",FALSE,2,NA,2018-02-27 21:48:37,FALSE,NA,"968603805834203136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rmnvsl",0,FALSE,FALSE,NA,NA
"@notknut Can you setup @netlify pull request previews for https://t.co/s48L3CqF2S? @BerlinHacknTell #bhnt",FALSE,1,"notknut",2018-02-27 21:21:24,FALSE,NA,"968596954648375296","3401713276","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tbsprs",0,FALSE,FALSE,NA,NA
"@jupiterorbit @Netlify Coming up, we have the traffic news. Followed by the majesty which is, the Electric Light Orchestra.",FALSE,0,"jupiterorbit",2018-02-27 21:16:48,FALSE,"968585099234160640","968595799348269056","14156586","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@philhawksworth doing his best BBC Radio 2 DJ impression (without intro jingle) and talking @netlify split testing. https://t.co/NadL4GtfC2",FALSE,0,"philhawksworth",2018-02-27 20:34:17,FALSE,NA,"968585099234160640","7655012","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jupiterorbit",0,FALSE,FALSE,NA,NA
"RT @stolinski: @lorendsr @LevelUpTuts @gatsbyjs @reactjs @Netlify @NetlifyCMS @contentful @github Whoopsies!",FALSE,0,NA,2018-02-27 19:50:43,FALSE,NA,"968574135268990976",NA,"<a href=""https://github.com/AbhiRKeesara/TwitterBots.git"" rel=""nofollow"">appdev tweets</a>","iOSdevTweets",1,TRUE,FALSE,NA,NA
"@lorendsr @LevelUpTuts @gatsbyjs @reactjs @Netlify @NetlifyCMS @contentful @github Whoopsies!",FALSE,1,"lorendsr",2018-02-27 19:49:48,FALSE,"968573158864375812","968573904360009730","215488966","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","stolinski",1,FALSE,FALSE,NA,NA
"@LevelUpTuts @stolinski @gatsbyjs @reactjs @Netlify @NetlifyCMS @contentful @github ""Audo Updating"": auto-updating with privileges? Ì†ΩÌ∏Ñ",FALSE,0,"LevelUpTuts",2018-02-27 19:46:50,FALSE,"968532164911362048","968573158864375812","500342947","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lorendsr",0,FALSE,FALSE,NA,NA
"@biilmann @Netlify That's a darn fast reply. Will make sure I've got that covered, thanks Matt. :)",FALSE,0,"biilmann",2018-02-27 19:37:34,FALSE,"968570595884515328","968570825359200258","24203304","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sobernoodle",0,FALSE,FALSE,NA,NA
"@Sobernoodle @Netlify Make sure there's a package.json and a yarn.lock in your repo and it should work out of the box...",FALSE,1,"Sobernoodle",2018-02-27 19:36:39,FALSE,"968570436727558144","968570595884515328","2956591479","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","biilmann",0,FALSE,FALSE,NA,NA
"@Netlify - Any pointers for running a yarn + webpack built app on Netlify? Is it possible? Am I missing the total obvious? #newbtobildz",FALSE,1,"Netlify",2018-02-27 19:36:01,FALSE,NA,"968570436727558144","2571501973","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sobernoodle",0,FALSE,FALSE,NA,NA
"RT @LevelUpTuts: Pro Gatsby is now for sale! 
https://t.co/0xlkynFNsD

Build lightning fast static sites using.
@gatsbyjs @reactjs @Netlify‚Ä¶",FALSE,0,NA,2018-02-27 19:35:37,FALSE,NA,"968570332285059072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kylemathews",13,TRUE,FALSE,NA,NA
"@captainsafia @github @Netlify I love that too! It's the fact that you can do it with confidence that makes it feel‚Ä¶ https://t.co/ju7NzesOIO",FALSE,3,"captainsafia",2018-02-27 19:18:40,TRUE,"968547061774856192","968566067508469761","1595809370","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@Netlify Thank you for adding support for the RUBY_VERSION environment variable in your latest release. Much appreciated!",FALSE,2,"Netlify",2018-02-27 18:57:33,FALSE,NA,"968560755204378624","2571501973","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mojavelinux",0,FALSE,FALSE,NA,NA
"@captainsafia @github @Netlify  https://t.co/cH33kplzK4",FALSE,0,"captainsafia",2018-02-27 18:41:41,FALSE,"968547061774856192","968556759701835777","1595809370","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adammichaelwood",0,FALSE,FALSE,NA,NA
"RT @KimCrayton1: @captainsafia @github @Netlify The only thing that caught my attention here was BOYFRIEND Ì†æÌ¥£Ì†ΩÌ∏ÇÌ†æÌ¥£ https://t.co/8DXc8zqqSA",FALSE,0,NA,2018-02-27 18:27:30,FALSE,NA,"968553190328274946",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gruyette",1,TRUE,FALSE,NA,NA
"RT @LevelUpTuts: Pro Gatsby is now for sale! 
https://t.co/0xlkynFNsD

Build lightning fast static sites using.
@gatsbyjs @reactjs @Netlify‚Ä¶",FALSE,0,NA,2018-02-27 18:16:49,FALSE,NA,"968550502035349504",NA,"<a href=""https://boag.online"" rel=""nofollow"">Front End Tweets Retweeter</a>","frontendtweets",13,TRUE,FALSE,NA,NA
"RT @jamstatic_fr: Premier meetup #JAMStack Toulouse le 16 mars prochain avec @philhawksworth de @Netlify et @martynd d‚Äô@algolia 

https://t‚Ä¶",FALSE,0,NA,2018-02-27 18:12:24,FALSE,NA,"968549391916261376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martynd",4,TRUE,FALSE,NA,NA
"@captainsafia @github @Netlify As QA engineer I recommend testing in production.",FALSE,3,"captainsafia",2018-02-27 18:10:32,FALSE,"968547061774856192","968548922598875136","1595809370","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gibtsnochbier",0,FALSE,FALSE,NA,NA
"@captainsafia @github @Netlify The only thing that caught my attention here was BOYFRIEND Ì†æÌ¥£Ì†ΩÌ∏ÇÌ†æÌ¥£ https://t.co/8DXc8zqqSA",FALSE,5,"captainsafia",2018-02-27 18:08:07,FALSE,"968547061774856192","968548313195794433","1595809370","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimCrayton1",1,FALSE,FALSE,NA,NA
"@captainsafia @github @Netlify Ì†ΩÌ∏µ Editing in Github mobile is so difficult, but at least it‚Äôs possible. Here‚Äôs to ho‚Ä¶ https://t.co/tgV0xNbJ9p",FALSE,5,"captainsafia",2018-02-27 18:08:03,TRUE,"968547061774856192","968548297139896320","1595809370","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","marsi",0,FALSE,FALSE,NA,NA
"This weekend, my boyfriend made a comment about the UI in the https://t.co/eJO6mLLZeK app.

I made an edit to the C‚Ä¶ https://t.co/dGkWrMEtLS",FALSE,153,NA,2018-02-27 18:03:08,TRUE,NA,"968547061774856192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","captainsafia",8,FALSE,FALSE,NA,NA
"RT @Scrivito: We could host our new JS sites anywhere, but @Netlify makes it SO easy! Check out what they had to say about us in their blog‚Ä¶",FALSE,0,NA,2018-02-27 17:55:11,FALSE,NA,"968545057312616448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","biilmann",2,TRUE,FALSE,NA,NA
"We could host our new JS sites anywhere, but @Netlify makes it SO easy! Check out what they had to say about us in‚Ä¶ https://t.co/TMZf79K9Fn",FALSE,2,NA,2018-02-27 17:52:18,TRUE,NA,"968544332826411009",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Scrivito",2,FALSE,FALSE,NA,NA
"RT @LevelUpTuts: Pro Gatsby is now for sale! 
https://t.co/0xlkynFNsD

Build lightning fast static sites using.
@gatsbyjs @reactjs @Netlify‚Ä¶",FALSE,0,NA,2018-02-27 17:25:55,FALSE,NA,"968537692366622721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","khaled_garbaya",13,TRUE,FALSE,NA,NA
"RT @LevelUpTuts: Pro Gatsby is now for sale! 
https://t.co/0xlkynFNsD

Build lightning fast static sites using.
@gatsbyjs @reactjs @Netlify‚Ä¶",FALSE,0,NA,2018-02-27 17:19:22,FALSE,NA,"968536044848205825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hiverjs",13,TRUE,FALSE,NA,NA
"RT @LevelUpTuts: Pro Gatsby is now for sale! 
https://t.co/0xlkynFNsD

Build lightning fast static sites using.
@gatsbyjs @reactjs @Netlify‚Ä¶",FALSE,0,NA,2018-02-27 17:19:02,FALSE,NA,"968535961612136448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gatsbyjs",13,TRUE,FALSE,NA,NA
"RT @LevelUpTuts: Pro Gatsby is now for sale! 
https://t.co/0xlkynFNsD

Build lightning fast static sites using.
@gatsbyjs @reactjs @Netlify‚Ä¶",FALSE,0,NA,2018-02-27 17:14:49,FALSE,NA,"968534898989449216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chr_Bach",13,TRUE,FALSE,NA,NA
"RT @LevelUpTuts: Pro Gatsby is now for sale! 
https://t.co/0xlkynFNsD

Build lightning fast static sites using.
@gatsbyjs @reactjs @Netlify‚Ä¶",FALSE,0,NA,2018-02-27 17:04:06,FALSE,NA,"968532205487063040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","stolinski",13,TRUE,FALSE,NA,NA
"Pro Gatsby is now for sale! 
https://t.co/0xlkynFNsD

Build lightning fast static sites using.
@gatsbyjs @reactjs‚Ä¶ https://t.co/Y42Tt1iD7X",FALSE,61,NA,2018-02-27 17:03:57,TRUE,NA,"968532164911362048",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LevelUpTuts",13,FALSE,FALSE,NA,NA
"@petervangrieken @Netlify Wonderful! Delighted to hear that.",FALSE,0,"petervangrieken",2018-02-27 16:44:14,FALSE,"968525213154586624","968527205990129665","4182251","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@philhawksworth The only way it could have been easier is when I could also register for a domain from within @Netlify (hint)",FALSE,1,"petervangrieken",2018-02-27 16:38:00,FALSE,"968525213154586624","968525636494135298","4182251","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","petervangrieken",0,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify ‚ÄúI was just playing around, it‚Äôs just something I do.‚Äù

Seriously though, I set up a custo‚Ä¶ https://t.co/k571c44YK8",FALSE,0,"philhawksworth",2018-02-27 16:36:19,TRUE,"968523628659789824","968525213154586624","7655012","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","petervangrieken",0,FALSE,FALSE,NA,NA
"@petervangrieken @Netlify ha ha. ""A camera? Oh, I had no idea.""",FALSE,0,"petervangrieken",2018-02-27 16:30:02,FALSE,"968523448938127361","968523628659789824","4182251","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@philhawksworth @Netlify I had no idea someone recorded that!",FALSE,0,"philhawksworth",2018-02-27 16:29:19,FALSE,"968523305929109507","968523448938127361","7655012","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","petervangrieken",0,FALSE,FALSE,NA,NA
"@petervangrieken @Netlify Pro-level Peter is at pro level. https://t.co/WPbrpgh0Bh",FALSE,0,"petervangrieken",2018-02-27 16:28:45,FALSE,"968522837890928640","968523305929109507","4182251","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@Netlify continues to exceed my expectation. My workflow is finally at the point where I can confidently call myself a professional.",FALSE,1,"Netlify",2018-02-27 16:26:53,FALSE,NA,"968522837890928640","2571501973","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","petervangrieken",0,FALSE,FALSE,NA,NA
"RT @a_alfredo: Just deployed a few more updates to https://t.co/dOxDiUJxoq using @Netlify has made this process super smooth. Loving it.

H‚Ä¶",FALSE,0,NA,2018-02-27 16:12:26,FALSE,NA,"968519200099700736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yanomani22",1,TRUE,FALSE,NA,NA
"Deploying a vue project to GitHub Pages is a complete pain in the ass, I'd rather use @surge_sh or @Netlify instead.",FALSE,0,NA,2018-02-27 15:21:50,FALSE,NA,"968506469535526917",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","notquiteandre",0,FALSE,FALSE,NA,NA
"Escape Deployment, DNS, SSL-Certificate and other hassles: We teamed up with our friends @Netlify you should too! https://t.co/hqy6TswnT0",FALSE,2,NA,2018-02-27 14:30:05,FALSE,NA,"968493442421673984",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Scrivito",0,FALSE,FALSE,NA,NA
"@alexjamesbrown Free-ish: @Netlify 
Paid: @TryGhost",FALSE,0,"alexjamesbrown",2018-02-27 11:06:50,FALSE,"968438567969189888","968442295958687745","32696304","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaimefebres",0,FALSE,FALSE,NA,NA
"RT @has_many_books: My love affair with @netlify continues. Added a new custom domain (https://t.co/7H7t2y6YXX) to @bibliocloud's site. The‚Ä¶",FALSE,0,NA,2018-02-27 10:34:08,FALSE,NA,"968434063844495360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bibliocloud",1,TRUE,FALSE,NA,NA
"RT @bzmills: Built my first #serverless #jamstack #staticsite #headlesscms website with  @contentful, @jekyllrb and @Netlify.  A maz ing! #‚Ä¶",FALSE,0,NA,2018-02-27 10:24:31,FALSE,NA,"968431645782085632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aromakitchen01",3,TRUE,FALSE,NA,NA
"RT @GoHugoIO: Can I do HTTP/2 server push with Hugo? Yes, with @Netlify
 you can: https://t.co/lcNSm3xErU #gohigo #staticgen #webdev",FALSE,0,NA,2018-02-27 09:48:36,FALSE,NA,"968422608520835072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","growdigital",11,TRUE,FALSE,NA,NA
"My love affair with @netlify continues. Added a new custom domain (https://t.co/7H7t2y6YXX) to @bibliocloud's site.‚Ä¶ https://t.co/mhMQx653An",FALSE,9,NA,2018-02-27 09:34:24,TRUE,NA,"968419032922775552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","has_many_books",1,FALSE,FALSE,NA,NA
"@_CalvinAllen @biilmann @Netlify \o/",FALSE,0,"_CalvinAllen",2018-02-27 08:39:58,FALSE,"968306631867097091","968405333277401088","897106747512508417","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","philhawksworth",0,FALSE,FALSE,NA,NA
"@Netlify you rock! I just started down the old aws bucket route for a static site and thought ""There must be someth‚Ä¶ https://t.co/5cpkKTpP3l",FALSE,0,"Netlify",2018-02-27 08:35:38,TRUE,NA,"968404244821757954","2571501973","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iandanforth",0,FALSE,FALSE,NA,NA
